26
23
25
23
24
26
25
27
27
24
24
27
22
25
25
29
24
24
24
23
25
26
24
27
27
26
27
26
24
25
22
27
26
24
26
22
27
25
23
24
25
27
25
24
28
26
25
23
27
24
24
28
31
25
24
23
25
24
28
24
25
25
26
28
23
27
25
26
25
25
24
25
29
27
23
24
25
26
27
26
26
26
26
23
27
24
24
28
24
24
23
26
28
25
26
26
25
24
27
26
29
25
24
22
25
30
24
24
30
25
24
26
25
25
23
25
24
27
27
27
24
26
26
24
24
27
26
24
24
24
25
26
25
25
27
25
24
25
24
25
27
25
27
25
25
26
23
24
26
23
24
23
23
23
24
25
25
26
22
22
26
27
25
30
24
23
23
26
26
28
24
25
31
25
26
25
23
25
27
25
25
28
27
23
26
26
22
25
25
28
26
23
29
25
25
27
24
25
27
26
28
24
23
27
26
26
26
23
25
24
27
26
24
24
25
24
25
26
24
26
22
24
22
23
24
27
25
27
25
30
28
25
26
29
23
26
27
27
26
26
27
27
27
28
24
24
25
25
25
26
23
28
27
23
25
24
29
22
24
25
23
25
26
25
25
24
24
24
24
23
28
26
25
24
22
30
26
27
26
27
25
23
25
28
24
25
26
27
28
26
24
26
24
28
25
25
24
24
23
23
27
26
29
24
24
26
27
26
21
22
26
24
23
23
24
25
26
24
27
24
27
24
23
24
27
26
22
26
25
27
23
24
30
23
24
24
27
30
25
26
28
25
25
26
26
27
27
25
28
24
26
23
25
25
26
25
25
23
26
25
25
26
25
26
23
24
25
24
25
23
23
25
24
24
29
24
27
25
22
28
20
25
25
25
23
24
23
25
22
25
26
25
25
23
29
24
25
25
26
27
27
26
27
26
26
24
26
23
25
26
23
28
26
23
23
25
24
25
26
25
26
23
22
27
28
24
25
24
24
25
25
28
25
24
27
25
23
29
27
26
26
24
25
23
23
25
25
26
24
26
25
25
27
26
25
23
24
24
30
23
27
29
25
23
25
26
27
26
25
25
26
25
22
25
26
22
28
25
26
23
24
28
25
28
25
26
23
23
24
30
25
24
27
24
23
27
25
24
23
24
