39
37
33
36
34
36
34
35
36
34
38
34
35
36
37
35
34
37
36
35
33
35
37
37
35
36
34
32
35
32
38
37
34
37
34
37
38
37
36
34
37
35
40
37
33
35
37
39
35
35
34
36
37
36
35
32
36
35
36
34
37
38
36
35
34
35
37
33
32
32
34
32
38
36
32
34
35
32
38
36
36
36
37
36
37
36
35
38
39
33
35
34
36
39
37
31
35
38
38
33
38
36
36
39
34
39
37
37
36
33
35
33
33
37
36
34
33
34
36
37
34
34
35
39
33
33
34
36
34
35
36
36
36
38
34
38
37
37
38
38
37
37
36
34
38
36
38
37
37
35
35
37
35
33
37
34
34
35
37
34
34
32
34
35
36
34
39
36
37
36
36
36
39
38
37
36
40
35
35
36
36
36
36
34
34
41
37
37
35
34
33
34
32
32
33
34
35
37
36
39
37
32
39
34
35
39
35
35
39
35
37
38
39
32
35
33
35
37
37
32
43
38
36
31
32
32
36
35
38
34
36
37
36
35
41
40
31
34
37
35
38
34
33
34
34
38
37
37
39
31
35
35
34
37
37
37
35
38
35
39
33
36
35
34
35
34
41
37
38
37
37
34
36
39
33
36
38
34
37
34
34
37
37
43
32
39
36
37
37
32
38
36
35
30
36
40
33
33
34
33
38
37
35
37
38
40
35
41
34
35
35
35
36
33
35
37
36
37
33
33
36
36
39
37
38
33
37
38
35
33
32
37
40
35
32
41
33
35
34
35
38
35
34
40
38
34
37
36
35
36
38
34
39
33
34
34
36
31
34
37
37
37
36
35
42
33
37
36
40
34
37
35
32
33
38
35
36
34
36
38
36
36
36
35
34
35
38
36
34
38
34
31
37
37
35
34
33
34
37
35
37
38
35
36
35
32
34
33
33
39
32
43
37
35
37
35
34
34
39
37
36
34
37
32
34
38
32
37
31
40
34
36
34
35
36
38
36
32
35
35
34
37
39
38
36
35
38
38
37
35
36
34
35
36
39
36
34
33
33
33
34
37
38
36
35
38
36
35
39
38
33
35
32
35
34
35
36
37
34
41
34
34
36
36
38
34
38
33
41
38
39
39
33
36
34
37
38
36
37
34
